<<<<<<< HEAD
Company,laptop_type,screen_size_inch,display_resolution_width,display_resolution_height,panel_type,is_touchscreen,resolution_class,cpu_brand,cpu_family,cpu_generation,clock_speed_ghz,cpu_tier,gpu_brand,ram_gb,ssd_gb,hdd_gb,flash_gb,hybrid_gb,total_storage_gb,weight_kg,weight_class,price_band,Price,is_price_outlier,Performance_Score
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,8,0,1024,0,0,1024,2.29,Heavy,Budget,24455.52,No,0.44000000000000006
LENOVO,2 in 1 Convertible,13.3,1920,1080,IPS,1,Full HD,Intel,i7,7.0,2.0,5,Intel,8,512,0,0,0,512,1.37,Medium,Premium,107892.0,No,0.6900000000000001
LENOVO,Notebook,14.0,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.7,Medium,Mid-Range,78534.72,No,0.5650000000000001
DELL,2 in 1 Convertible,12.5,1920,1080,Standard,1,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.34,Medium,Premium,88977.59999999999,No,0.5650000000000001
DELL,Workstation,15.6,1920,1080,Standard,1,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,256,0,0,0,256,2.06,Medium,Premium,93932.64,No,0.665
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,Intel,8,256,0,0,0,256,1.84,Medium,Mid-Range,64948.32,No,0.665
HP,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,7.0,2.0,3,Intel,4,0,500,0,0,500,2.1,Medium,Budget,35616.6144,No,0.41333333333333333
ACER,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,Celeron,,1.0,1,Intel,4,0,0,32,0,32,1.6,Medium,Budget,17529.12,No,0.11333333333333333
MSI,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,6.0,2.0,5,NVIDIA,16,128,1024,0,0,1152,4.14,Heavy,Premium,117162.72,No,0.7058333333333333
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,AMD,4,0,1024,0,0,1024,2.18,Medium,Budget,24775.2,No,0.41333333333333333
MSI,Gaming,15.6,3840,2160,Standard,0,UHD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,2048,0,0,2304,1.8,Medium,Premium,122490.72,No,0.7183333333333334
TOSHIBA,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,5,Intel,8,256,0,0,0,256,2.2,Heavy,Mid-Range,74538.72,No,0.665
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,6,0,1024,0,0,1024,2.4,Heavy,Budget,30049.92,No,0.5266666666666666
LENOVO,2 in 1 Convertible,15.6,1920,1080,IPS,1,Full HD,Intel,i7,7.0,2.0,5,Intel,8,256,0,0,0,256,2.0,Medium,Mid-Range,69210.72,No,0.665
ACER,Notebook,14.0,1366,768,Standard,0,HD,Intel,Pentium,,1.0,1,Intel,4,0,0,128,0,128,1.6,Medium,Budget,18594.72,No,0.11333333333333333
LENOVO,Notebook,15.6,3840,2160,IPS,0,UHD,Intel,Xeon,,3.0,5,NVIDIA,32,1024,0,0,0,1024,2.5,Heavy,Premium,261018.72,Yes,0.9999999999999999
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,6.0,2.0,5,NVIDIA,16,0,1024,0,0,1024,2.59,Heavy,Mid-Range,46833.6528,No,0.6933333333333334
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,0,1024,0,0,1024,2.18,Medium,Budget,23650.992,No,0.41333333333333333
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,0,1024,0,0,1024,2.25,Heavy,Budget,19127.52,No,0.41333333333333333
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,4,Intel,4,0,500,0,0,500,1.93,Medium,Mid-Range,46300.32,No,0.5133333333333333
ASUS,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,128,1024,0,0,1152,3.0,Heavy,Mid-Range,62231.04,No,0.6525
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,AMD,4,128,0,0,0,128,2.18,Medium,Budget,30316.32,No,0.5258333333333333
HP,Ultrabook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,Intel,8,512,0,0,0,512,1.84,Medium,Mid-Range,74005.92,No,0.6900000000000001
MSI,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,2.94,Heavy,Premium,120831.5808,No,0.7183333333333334
ACER,2 in 1 Convertible,11.6,1366,768,IPS,1,HD,Intel,Celeron,,1.0,1,Intel,4,0,0,32,0,32,1.25,Light,Budget,20193.12,No,0.11333333333333333
HP,Notebook,14.0,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,2.31,Heavy,Mid-Range,59886.72,No,0.5650000000000001
LENOVO,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,4,Intel,8,256,0,0,0,256,1.65,Medium,Mid-Range,78055.2,No,0.5650000000000001
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,AMD,4,0,1024,0,0,1024,2.2,Heavy,Mid-Range,41345.28,No,0.41333333333333333
FUJITSU,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,2.2,Heavy,Mid-Range,42570.72,No,0.5650000000000001
HP,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,6.0,2.0,4,Intel,4,0,500,0,0,500,1.88,Medium,Mid-Range,49656.96,No,0.5133333333333333
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,0,1024,0,0,1024,2.2,Heavy,Mid-Range,47898.72,No,0.64
MEDIACOM,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,Atom,,1.0,1,Intel,2,0,0,32,0,32,1.4,Medium,Budget,12733.92,No,0.09999999999999999
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,4,128,0,0,0,128,2.2,Heavy,Budget,24935.04,No,0.5258333333333333
ASUS,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i5,7.0,2.0,4,Intel,6,0,1024,0,0,1024,1.5,Medium,Budget,34046.4528,No,0.5266666666666666
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,256,0,0,0,256,2.0,Medium,Premium,96969.6,No,0.665
ASUS,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,Intel,16,512,0,0,0,512,1.1,Light,Premium,101232.0,No,0.7433333333333334
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,2.62,Heavy,Mid-Range,78801.12,No,0.7183333333333334
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,Intel,4,256,0,0,0,256,1.8,Medium,Mid-Range,44169.12,No,0.43833333333333335
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i3,6.0,2.0,3,NVIDIA,4,0,1024,0,0,1024,2.2,Heavy,Budget,30849.12,No,0.41333333333333333
ASUS,Notebook,15.6,1366,768,Standard,0,HD,Intel,Celeron,,1.0,1,Intel,8,0,1024,0,0,1024,2.0,Medium,Budget,21258.72,No,0.14
ASUS,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,0,1024,0,0,1024,1.99,Medium,Mid-Range,48304.7136,No,0.54
DELL,Ultrabook,13.3,3200,1800,Standard,1,Quad HD+,Intel,i5,8.0,1.0,4,Intel,8,256,0,0,0,256,1.23,Light,Premium,99580.32,No,0.4650000000000001
LENOVO,Notebook,14.0,1366,768,Standard,0,HD,Intel,Celeron,,1.0,1,Intel,2,0,0,32,0,32,1.42,Medium,Budget,13266.72,No,0.09999999999999999
LENOVO,2 in 1 Convertible,13.3,1920,1080,IPS,1,Full HD,Intel,i7,7.0,2.0,5,Intel,8,256,0,0,0,256,1.37,Medium,Premium,93635.3376,No,0.665
DELL,Notebook,15.6,3840,2160,Standard,1,UHD,Intel,i7,7.0,2.0,5,NVIDIA,16,1024,0,0,0,1024,2.06,Medium,Premium,127818.72,No,0.7933333333333333
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,128,1024,0,0,1152,2.5,Heavy,Mid-Range,59087.52,No,0.6525
HP,Notebook,17.0,1600,900,Standard,0,HD+,AMD,A9-Series,,3.0,2,AMD,8,0,1024,0,0,1024,2.6,Heavy,Budget,27753.552,No,0.44000000000000006
LENOVO,Ultrabook,14.0,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,Intel,16,512,0,0,0,512,1.14,Light,Premium,130536.0,No,0.7433333333333334
ASUS,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,0,1024,0,0,1024,2.5,Heavy,Mid-Range,62284.32,No,0.64
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,0,500,0,0,500,2.4,Heavy,Budget,23976.0,No,0.41333333333333333
LENOVO,Notebook,14.0,1366,768,Standard,0,HD,Intel,Celeron,,1.0,1,Intel,4,0,0,32,0,32,1.43,Medium,Budget,14598.72,No,0.11333333333333333
ACER,Ultrabook,14.0,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.8,Medium,Mid-Range,48964.32,No,0.5650000000000001
RAZER,Gaming,14.0,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,0,0,0,256,1.95,Medium,Premium,138474.72,Yes,0.7183333333333334
TOSHIBA,Notebook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,4,Intel,8,256,0,0,0,256,1.2,Light,Mid-Range,64628.64,No,0.5650000000000001
LENOVO,Ultrabook,12.5,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,Intel,8,256,0,0,0,256,1.36,Medium,Premium,84395.52,No,0.665
ASUS,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,5,NVIDIA,32,512,0,0,0,512,3.8,Heavy,Premium,149130.72,Yes,0.8500000000000001
ACER,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,0,1024,0,0,1024,2.4,Heavy,Budget,37775.52,No,0.54
DELL,Ultrabook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,Intel,8,256,0,0,0,256,1.2,Light,Mid-Range,77250.672,No,0.4650000000000001
MSI,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,128,1024,0,0,1152,2.2,Heavy,Mid-Range,63499.10399999999,No,0.6525
HP,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,0,500,0,0,500,1.86,Medium,Budget,19441.872,No,0.41333333333333333
TOSHIBA,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,0,500,0,0,500,2.0,Medium,Mid-Range,56689.92,No,0.54
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,AMD,8,256,0,0,0,256,2.2,Heavy,Mid-Range,48964.32,No,0.5650000000000001
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,AMD,16,256,2048,0,0,2304,2.2,Heavy,Mid-Range,60472.8,No,0.6183333333333334
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,5,NVIDIA,8,128,1024,0,0,1152,3.31,Heavy,Mid-Range,63722.88,No,0.6525
DELL,Gaming,17.3,3840,2160,IPS,0,UHD,Intel,i7,7.0,2.0,5,NVIDIA,32,512,1024,0,0,1536,4.42,Heavy,Premium,167691.8736,Yes,0.8500000000000001
DELL,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,4,Intel,8,256,0,0,0,256,1.56,Medium,Mid-Range,65481.12,No,0.5650000000000001
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,Celeron,,1.0,1,Intel,4,0,500,0,0,500,2.2,Heavy,Budget,22324.32,No,0.11333333333333333
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,4,Intel,4,0,500,0,0,500,2.2,Heavy,Budget,28504.8,No,0.5133333333333333
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i3,6.0,2.0,3,AMD,6,0,1024,0,0,1024,2.04,Medium,Budget,28717.92,No,0.4266666666666667
MSI,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,128,1024,0,0,1152,2.7,Heavy,Mid-Range,79215.1056,No,0.6525
TOSHIBA,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,128,0,0,0,128,2.1,Medium,Budget,26533.44,No,0.42583333333333334
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,0,1024,0,0,1024,2.06,Medium,Mid-Range,50882.4,No,0.54
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,AMD,8,0,1024,0,0,1024,2.1,Medium,Budget,39693.6,No,0.64
TOSHIBA,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,2.0,Medium,Mid-Range,67026.23999999999,No,0.5650000000000001
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,128,0,0,0,128,2.1,Medium,Budget,21951.36,No,0.42583333333333334
MICROSOFT,Ultrabook,13.5,2256,1504,Standard,1,Quad HD,Intel,i7,7.0,2.0,5,Intel,8,256,0,0,0,256,1.25,Light,Premium,99519.048,No,0.665
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,AMD,8,128,1024,0,0,1152,1.9,Medium,Mid-Range,43580.376,No,0.5525
LENOVO,2 in 1 Convertible,13.3,1920,1080,IPS,1,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.3,Medium,Mid-Range,55091.52,No,0.5650000000000001
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,AMD,E-Series,,2.0,1,AMD,4,128,0,0,0,128,2.2,Heavy,Budget,18594.72,No,0.22583333333333333
HP,2 in 1 Convertible,14.0,1920,1080,IPS,1,Full HD,Intel,i3,7.0,2.0,3,NVIDIA,4,128,0,0,0,128,1.63,Medium,Budget,37242.72,No,0.42583333333333334
MSI,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,2.4,Heavy,Mid-Range,68944.31999999999,No,0.7183333333333334
ASUS,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.1,Light,Mid-Range,60472.8,No,0.5650000000000001
HP,2 in 1 Convertible,11.6,1366,768,Standard,1,HD,Intel,Celeron,,1.0,1,Intel,8,0,0,64,0,64,1.4,Medium,Budget,26373.6,No,0.14
LG,Ultrabook,15.6,1920,1080,IPS,0,Full HD,Intel,i7,8.0,1.0,5,Intel,8,512,0,0,0,512,1.09,Light,Premium,122490.72,No,0.5900000000000001
ACER,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,16,256,0,0,0,256,2.5,Heavy,Mid-Range,69210.72,No,0.6183333333333334
MSI,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,256,0,0,0,256,2.2,Heavy,Mid-Range,53168.112,No,0.5650000000000001
ASUS,Notebook,15.6,1366,768,Standard,0,HD,Intel,Celeron,,1.0,1,Intel,4,128,0,0,0,128,1.86,Medium,Budget,22324.32,No,0.12583333333333332
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,16,128,1024,0,0,1152,3.21,Heavy,Premium,109277.28,No,0.6058333333333333
HP,Notebook,17.3,1920,1080,IPS,0,Full HD,Intel,i3,6.0,2.0,3,AMD,4,256,0,0,0,256,2.5,Heavy,Budget,37242.72,No,0.43833333333333335
LENOVO,2 in 1 Convertible,13.3,1920,1080,IPS,1,Full HD,Intel,i7,8.0,1.0,5,Intel,8,512,0,0,0,512,1.19,Light,Mid-Range,79866.72,No,0.5900000000000001
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,3.49,Heavy,Premium,149916.6,Yes,0.7183333333333334
HP,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,4,AMD,4,0,500,0,0,500,1.86,Medium,Budget,32639.8608,No,0.5133333333333333
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,AMD,4,0,1024,0,0,1024,2.2,Heavy,Budget,29073.297599999994,No,0.41333333333333333
HP,Notebook,17.3,1920,1080,IPS,0,Full HD,AMD,A10-Series,,2.0,4,AMD,6,0,2048,0,0,2048,2.65,Heavy,Budget,30316.32,No,0.5266666666666666
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,Celeron,,1.0,1,Intel,4,0,500,0,0,500,2.1,Medium,Budget,16943.04,No,0.11333333333333333
ACER,Notebook,14.0,1366,768,Standard,0,HD,Intel,Celeron,,1.0,1,Intel,4,0,0,32,0,32,1.45,Medium,Budget,19980.0,No,0.11333333333333333
LENOVO,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,4,256,0,0,0,256,1.7,Medium,Budget,37242.72,No,0.5383333333333333
HP,Workstation,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,0,500,0,0,500,3.14,Heavy,Premium,101657.7072,No,0.64
LENOVO,2 in 1 Convertible,14.0,2560,1440,Standard,1,Quad HD+,Intel,i7,7.0,2.0,5,Intel,8,256,0,0,0,256,1.42,Medium,Premium,137995.19999999998,Yes,0.665
TOSHIBA,Notebook,13.3,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.5,Medium,Mid-Range,51841.44,No,0.5650000000000001
ACER,Netbook,11.6,1366,768,Standard,0,HD,Intel,Celeron,,1.0,1,Intel,4,0,0,32,0,32,1.4,Medium,Budget,14332.32,No,0.11333333333333333
LENOVO,2 in 1 Convertible,14.0,1920,1080,Standard,1,Full HD,Intel,i7,7.0,2.0,5,Intel,16,512,0,0,0,512,1.38,Medium,Premium,93186.72,No,0.7433333333333334
ASUS,2 in 1 Convertible,12.5,1920,1080,Standard,1,Full HD,Intel,Core M,,0.0,3,Intel,4,0,0,64,0,64,1.2,Light,Budget,35644.32,No,0.21333333333333335
TOSHIBA,Ultrabook,13.3,1920,1080,Standard,1,Full HD,Intel,i7,6.0,2.0,5,Intel,16,512,0,0,0,512,1.36,Medium,Premium,100006.56,No,0.7433333333333334
HP,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,AMD,4,0,500,0,0,500,2.1,Medium,Budget,36709.92,No,0.6133333333333333
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,0,1024,0,0,1024,2.56,Heavy,Mid-Range,43636.32,No,0.54
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,AMD,A9-Series,,2.0,2,AMD,4,256,0,0,0,256,2.2,Heavy,Budget,21258.72,No,0.3383333333333333
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,AMD,A12-Series,,3.0,4,AMD,8,0,1024,0,0,1024,2.2,Heavy,Budget,22857.12,No,0.6400000000000001
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,4,0,2048,0,0,2048,2.1,Medium,Budget,33110.856,No,0.5133333333333333
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,0,500,0,0,500,1.9,Medium,Budget,23976.0,No,0.41333333333333333
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,2.18,Medium,Mid-Range,42357.6,No,0.5650000000000001
ACER,2 in 1 Convertible,13.3,1920,1080,IPS,1,Full HD,Intel,i5,8.0,1.0,4,Intel,8,256,0,0,0,256,1.6,Medium,Mid-Range,53226.72,No,0.4650000000000001
LENOVO,Workstation,15.6,1920,1080,Standard,0,Full HD,Intel,i7,6.0,2.0,5,NVIDIA,16,512,0,0,0,512,2.18,Medium,Premium,98834.4,No,0.7433333333333334
LENOVO,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,4,Intel,8,256,0,0,0,256,1.8,Medium,Mid-Range,63456.48,No,0.5650000000000001
HP,Notebook,17.3,1920,1080,IPS,0,Full HD,AMD,A10-Series,,2.0,4,AMD,6,0,2048,0,0,2048,2.71,Heavy,Budget,34898.932799999995,No,0.5266666666666666
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,128,1024,0,0,1152,2.5,Heavy,Mid-Range,66546.72,No,0.6525
DELL,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,256,0,0,0,256,1.64,Medium,Mid-Range,58021.92,No,0.5650000000000001
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,0,1024,0,0,1024,1.98,Medium,Budget,38681.28,No,0.54
ASUS,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,Celeron,,1.0,1,Intel,4,0,0,32,0,32,1.5,Medium,Budget,15877.44,No,0.11333333333333333
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,16,512,0,0,0,512,1.93,Medium,Mid-Range,76012.44480000001,No,0.6433333333333334
LENOVO,Notebook,14.0,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,256,0,0,0,256,1.87,Medium,Mid-Range,45664.6896,No,0.5650000000000001
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.9,Medium,Mid-Range,62817.12,No,0.5650000000000001
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,AMD,A6-Series,,2.0,1,AMD,4,0,500,0,0,500,2.19,Medium,Budget,15877.44,No,0.21333333333333332
MEDIACOM,Notebook,14.0,1920,1200,IPS,0,Full HD,Intel,Atom,,1.0,1,Intel,4,0,32,0,0,32,1.4,Medium,Budget,14119.2,No,0.11333333333333333
HP,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,256,0,0,0,256,2.63,Heavy,Mid-Range,63936.0,No,0.665
LENOVO,Ultrabook,14.0,2560,1440,IPS,0,Quad HD+,Intel,i7,6.0,2.0,5,Intel,8,512,0,0,0,512,1.17,Light,Premium,89864.1792,No,0.6900000000000001
HP,2 in 1 Convertible,13.3,1366,768,IPS,1,HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.58,Medium,Mid-Range,44574.048,No,0.5650000000000001
LENOVO,Ultrabook,14.0,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.32,Medium,Mid-Range,79866.72,No,0.5650000000000001
DELL,Gaming,17.3,3840,2160,Standard,0,UHD,Intel,i7,7.0,2.0,5,NVIDIA,32,1024,1024,0,0,2048,4.36,Heavy,Premium,194972.832,Yes,0.9
MSI,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,128,1024,0,0,1152,2.7,Heavy,Mid-Range,71847.0144,No,0.6525
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,4,Intel,4,0,1024,0,0,1024,1.9,Medium,Budget,26101.872,No,0.5133333333333333
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,AMD,8,128,1024,0,0,1152,2.2,Heavy,Budget,38308.32,No,0.45250000000000007
DELL,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i3,7.0,2.0,3,Intel,4,0,1024,0,0,1024,1.71,Medium,Budget,34578.72,No,0.41333333333333333
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,4,AMD,8,0,1024,0,0,1024,2.32,Heavy,Budget,31409.6256,No,0.54
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,AMD,A9-Series,,3.0,2,AMD,4,0,1024,0,0,1024,2.1,Medium,Budget,26053.92,No,0.41333333333333333
ACER,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,5,NVIDIA,16,128,1024,0,0,1152,4.2,Heavy,Premium,103096.8,No,0.7058333333333333
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,4,Intel,12,0,1024,0,0,1024,2.25,Heavy,Budget,34578.72,No,0.5666666666666667
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,AMD,A9-Series,,3.0,2,AMD,6,128,1024,0,0,1152,2.1,Medium,Budget,34632.0,No,0.4391666666666667
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,4,Intel,4,0,500,0,0,500,2.4,Heavy,Budget,29783.52,No,0.5133333333333333
LENOVO,Notebook,13.3,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.44,Medium,Mid-Range,51148.8,No,0.5650000000000001
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,Intel,4,0,1024,0,0,1024,1.85,Medium,Mid-Range,41505.12,No,0.6133333333333333
HP,Workstation,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,0,0,0,256,2.6,Heavy,Premium,128884.32,No,0.7183333333333334
DELL,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i5,8.0,1.0,4,Intel,8,0,1024,0,0,1024,1.55,Medium,Budget,35111.52,No,0.44000000000000006
MSI,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,1.8,Medium,Premium,111593.8944,No,0.7183333333333334
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,0,500,0,0,500,2.4,Heavy,Budget,21887.424,No,0.41333333333333333
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,128,1024,0,0,1152,2.0,Medium,Mid-Range,64308.96,No,0.6525
