Company,laptop_type,screen_size_inch,display_resolution_width,display_resolution_height,panel_type,is_touchscreen,resolution_class,cpu_brand,cpu_family,cpu_generation,clock_speed_ghz,cpu_tier,gpu_brand,ram_gb,ssd_gb,hdd_gb,flash_gb,hybrid_gb,total_storage_gb,weight_kg,weight_class,price_band,Price,is_price_outlier,cpu_tier_numeric,ssd_indicator,hardware_cluster,cluster,Market_cluster
TOSHIBA,Notebook,13.3,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.5,Medium,Mid-Range,51841.44,No,4,1,2,2,2
ACER,Netbook,11.6,1366,768,Standard,0,HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,32,0,32,1.4,Medium,Budget,14332.32,No,1,0,2,2,2
LENOVO,2 in 1 Convertible,14.0,1920,1080,Standard,1,Full HD,Intel,i7,7.0,2.0,High,Intel,16,512,0,0,0,512,1.38,Medium,Premium,93186.72,No,5,1,0,0,0
ASUS,2 in 1 Convertible,12.5,1920,1080,Standard,1,Full HD,Intel,Core M,,0.0,Mid,Intel,4,0,0,64,0,64,1.2,Light,Budget,35644.32,No,3,0,2,0,2
TOSHIBA,Ultrabook,13.3,1920,1080,Standard,1,Full HD,Intel,i7,6.0,2.0,High,Intel,16,512,0,0,0,512,1.36,Medium,Premium,100006.56,No,5,1,0,0,0
HP,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,AMD,4,0,500,0,0,500,2.1,Medium,Budget,36709.92,No,5,0,2,2,2
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,0,1024,0,0,1024,2.56,Heavy,Mid-Range,43636.32,No,4,0,2,1,2
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,AMD,A9-Series,,2.0,Lower-Mid,AMD,4,256,0,0,0,256,2.2,Heavy,Budget,21258.72,No,2,1,2,2,2
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,AMD,A12-Series,,3.0,Upper-Mid,AMD,8,0,1024,0,0,1024,2.2,Heavy,Budget,22857.12,No,4,0,2,1,2
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,0,2048,0,0,2048,2.1,Medium,Budget,33110.856,No,4,0,2,1,2
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,Mid,Intel,4,0,500,0,0,500,1.9,Medium,Budget,23976.0,No,3,0,2,2,2
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,2.18,Medium,Mid-Range,42357.6,No,4,1,2,2,2
ACER,2 in 1 Convertible,13.3,1920,1080,IPS,1,Full HD,Intel,i5,8.0,1.0,Upper-Mid,Intel,8,256,0,0,0,256,1.6,Medium,Mid-Range,53226.72,No,4,1,2,0,2
LENOVO,Workstation,15.6,1920,1080,Standard,0,Full HD,Intel,i7,6.0,2.0,High,NVIDIA,16,512,0,0,0,512,2.18,Medium,Premium,98834.4,No,5,1,0,1,0
LENOVO,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.8,Medium,Mid-Range,63456.48,No,4,1,0,2,0
HP,Notebook,17.3,1920,1080,IPS,0,Full HD,AMD,A10-Series,,2.0,Upper-Mid,AMD,6,0,2048,0,0,2048,2.71,Heavy,Budget,34898.932799999995,No,4,0,2,1,2
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,128,1024,0,0,1152,2.5,Heavy,Mid-Range,66546.72,No,5,1,0,1,0
DELL,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,256,0,0,0,256,1.64,Medium,Mid-Range,58021.92,No,4,1,0,2,0
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,0,1024,0,0,1024,1.98,Medium,Budget,38681.28,No,4,0,2,1,2
ASUS,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,32,0,32,1.5,Medium,Budget,15877.44,No,1,0,2,2,2
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,16,512,0,0,0,512,1.93,Medium,Mid-Range,76012.44480000001,No,4,1,0,1,0
LENOVO,Notebook,14.0,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,256,0,0,0,256,1.87,Medium,Mid-Range,45664.6896,No,4,1,2,2,2
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.9,Medium,Mid-Range,62817.12,No,4,1,0,2,0
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,AMD,A6-Series,,2.0,Entry,AMD,4,0,500,0,0,500,2.19,Medium,Budget,15877.44,No,1,0,2,2,2
MEDIACOM,Notebook,14.0,1920,1200,IPS,0,Full HD,Intel,Atom,,1.0,Entry,Intel,4,0,32,0,0,32,1.4,Medium,Budget,14119.2,No,1,0,2,2,2
HP,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,256,0,0,0,256,2.63,Heavy,Mid-Range,63936.0,No,5,1,0,1,0
LENOVO,Ultrabook,14.0,2560,1440,IPS,0,Quad HD+,Intel,i7,6.0,2.0,High,Intel,8,512,0,0,0,512,1.17,Light,Premium,89864.1792,No,5,1,0,2,0
HP,2 in 1 Convertible,13.3,1366,768,IPS,1,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.58,Medium,Mid-Range,44574.048,No,4,1,2,0,2
LENOVO,Ultrabook,14.0,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.32,Medium,Mid-Range,79866.72,No,4,1,0,2,0
DELL,Gaming,17.3,3840,2160,Standard,0,UHD,Intel,i7,7.0,2.0,High,NVIDIA,32,1024,1024,0,0,2048,4.36,Heavy,Premium,194972.832,Yes,5,1,1,1,1
MSI,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,128,1024,0,0,1152,2.7,Heavy,Mid-Range,71847.0144,No,5,1,0,1,0
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,0,1024,0,0,1024,1.9,Medium,Budget,26101.872,No,4,0,2,1,2
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,Upper-Mid,AMD,8,128,1024,0,0,1152,2.2,Heavy,Budget,38308.32,No,4,1,2,1,2
DELL,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i3,7.0,2.0,Mid,Intel,4,0,1024,0,0,1024,1.71,Medium,Budget,34578.72,No,3,0,2,0,2
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,AMD,8,0,1024,0,0,1024,2.32,Heavy,Budget,31409.6256,No,4,0,2,1,2
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,AMD,A9-Series,,3.0,Lower-Mid,AMD,4,0,1024,0,0,1024,2.1,Medium,Budget,26053.92,No,2,0,2,1,2
ACER,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,High,NVIDIA,16,128,1024,0,0,1152,4.2,Heavy,Premium,103096.8,No,5,1,0,1,0
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,12,0,1024,0,0,1024,2.25,Heavy,Budget,34578.72,No,4,0,2,1,2
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,AMD,A9-Series,,3.0,Lower-Mid,AMD,6,128,1024,0,0,1152,2.1,Medium,Budget,34632.0,No,2,1,2,1,2
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,0,500,0,0,500,2.4,Heavy,Budget,29783.52,No,4,0,2,2,2
LENOVO,Notebook,13.3,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.44,Medium,Mid-Range,51148.8,No,4,1,2,2,2
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,Intel,4,0,1024,0,0,1024,1.85,Medium,Mid-Range,41505.12,No,5,0,2,1,2
HP,Workstation,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,256,0,0,0,256,2.6,Heavy,Premium,128884.32,No,5,1,1,1,1
DELL,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i5,8.0,1.0,Upper-Mid,Intel,8,0,1024,0,0,1024,1.55,Medium,Budget,35111.52,No,4,0,2,0,2
MSI,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,256,1024,0,0,1280,1.8,Medium,Premium,111593.8944,No,5,1,1,1,1
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,Mid,Intel,4,0,500,0,0,500,2.4,Heavy,Budget,21887.424,No,3,0,2,2,2
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,128,1024,0,0,1152,2.0,Medium,Mid-Range,64308.96,No,5,1,0,1,0
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,Mid,Intel,8,256,0,0,0,256,2.0,Medium,Budget,35431.2,No,3,1,2,2,2
TOSHIBA,Notebook,14.0,1920,1080,IPS,1,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.25,Light,Premium,81784.8,No,4,1,0,0,0
LENOVO,2 in 1 Convertible,14.0,1920,1080,Standard,1,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.7,Medium,Mid-Range,53226.72,No,4,1,2,0,2
LENOVO,Workstation,15.6,3840,2160,IPS,0,UHD,Intel,i7,7.0,2.0,High,NVIDIA,16,1024,0,0,0,1024,2.5,Heavy,Premium,175770.72,Yes,5,1,1,1,1
ACER,Notebook,14.0,1366,768,Standard,0,HD,Intel,Celeron,,1.0,Entry,Intel,2,0,0,32,0,32,1.68,Medium,Budget,17582.399999999998,No,1,0,2,2,2
SAMSUNG,Ultrabook,13.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,Intel,16,256,0,0,0,256,0.81,Light,Premium,87858.72,No,5,1,0,2,0
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i3,6.0,2.0,Mid,Intel,8,256,0,0,0,256,1.86,Medium,Budget,28717.92,No,3,1,2,2,2
DELL,Notebook,14.0,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.6,Medium,Mid-Range,60031.1088,No,4,1,0,2,0
HP,Workstation,17.3,1920,1080,IPS,0,Full HD,Intel,Xeon,,2.0,High,NVIDIA,16,256,0,0,0,256,3.0,Heavy,Premium,233845.92,Yes,5,1,1,1,1
LENOVO,Netbook,11.6,1366,768,Standard,1,HD,Intel,Celeron,,1.0,Entry,Intel,4,128,0,0,0,128,1.4,Medium,Budget,25308.0,No,1,1,2,0,2
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.84,Medium,Premium,101232.0,No,4,1,0,2,0
ASUS,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,6.0,2.0,Upper-Mid,NVIDIA,4,0,1024,0,0,1024,2.45,Heavy,Budget,30849.12,No,4,0,2,1,2
LENOVO,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,4,180,0,0,0,180,1.7,Medium,Mid-Range,58394.88,No,4,1,0,2,0
ASUS,Notebook,15.6,1366,768,Standard,0,HD,Intel,i7,7.0,2.0,High,Intel,4,256,0,0,0,256,2.37,Heavy,Mid-Range,45282.672,No,5,1,2,2,2
LENOVO,2 in 1 Convertible,13.3,3200,1800,IPS,1,Quad HD+,Intel,i5,6.0,1.0,Upper-Mid,Intel,8,256,0,0,0,256,1.3,Medium,Mid-Range,63882.72,No,4,1,0,0,0
HP,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,128,1024,0,0,1152,2.2,Heavy,Mid-Range,58554.72,No,4,1,0,1,0
HP,Workstation,15.6,1920,1080,Standard,0,Full HD,Intel,i7,6.0,2.0,High,NVIDIA,8,256,0,0,0,256,2.59,Heavy,Premium,83170.08,No,5,1,0,2,0
DELL,Gaming,15.6,3840,2160,IPS,0,UHD,Intel,i7,7.0,2.0,High,NVIDIA,16,256,1024,0,0,1280,4.42,Heavy,Premium,152859.7872,Yes,5,1,1,1,1
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,256,0,0,0,256,2.1,Medium,Budget,31914.72,No,4,1,2,2,2
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,128,1024,0,0,1152,2.5,Heavy,Mid-Range,55837.44,No,5,1,2,1,2
DELL,Ultrabook,12.5,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,Intel,16,256,0,0,0,256,1.18,Light,Premium,99047.52,No,5,1,0,2,0
GOOGLE,Ultrabook,12.3,2400,1600,Standard,1,Quad HD,Intel,i5,,1.0,Upper-Mid,Intel,8,256,0,0,0,256,1.1,Light,Premium,83063.52,No,4,1,0,0,0
ASUS,Ultrabook,13.3,3200,1800,IPS,0,Quad HD+,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.2,Light,Mid-Range,60153.12,No,4,1,0,2,0
DELL,Notebook,13.3,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,Mid,Intel,4,0,500,0,0,500,1.65,Medium,Mid-Range,45234.72,No,3,0,2,2,2
ACER,Notebook,13.3,1366,768,Standard,0,HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,4,128,0,0,0,128,1.6,Medium,Budget,34898.4,No,4,1,2,2,2
ASUS,Notebook,17.3,1366,768,Standard,0,HD,Intel,Pentium,,1.0,Entry,NVIDIA,4,0,1024,0,0,1024,2.8,Heavy,Budget,25059.715199999995,No,1,0,2,1,2
DELL,Gaming,15.6,3840,2160,IPS,1,UHD,Intel,i7,6.0,2.0,High,NVIDIA,16,128,1024,0,0,1152,2.72,Heavy,Mid-Range,58554.72,No,5,1,0,1,0
SAMSUNG,Ultrabook,13.3,1920,1080,Standard,1,Full HD,Intel,i7,7.0,2.0,High,Intel,8,256,0,0,0,256,1.31,Medium,Premium,85194.72,No,5,1,0,0,0
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,Pentium,,1.0,Entry,Intel,4,0,1024,0,0,1024,2.1,Medium,Budget,15877.44,No,1,0,2,2,2
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,AMD,16,256,0,0,0,256,2.3,Heavy,Mid-Range,62938.0656,No,5,1,0,1,0
SAMSUNG,2 in 1 Convertible,15.0,1920,1080,Standard,1,Full HD,Intel,i7,7.0,2.0,High,AMD,16,256,0,0,0,256,1.71,Medium,Premium,95850.72,No,5,1,0,0,0
TOSHIBA,Notebook,14.0,1366,768,IPS,0,HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,4,128,0,0,0,128,1.75,Medium,Mid-Range,54345.6,No,4,1,2,2,2
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,0,1024,0,0,1024,2.62,Heavy,Mid-Range,58554.72,No,5,0,0,1,0
HP,Ultrabook,12.5,1366,768,Standard,0,HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,4,256,0,0,0,256,1.26,Light,Mid-Range,66280.31999999999,No,4,1,0,2,0
ASUS,2 in 1 Convertible,15.6,1920,1080,Standard,1,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,12,0,2048,0,0,2048,2.3,Heavy,Mid-Range,44701.92,No,5,0,2,1,2
LENOVO,Notebook,15.6,3840,2160,Standard,0,UHD,Intel,i7,6.0,2.0,High,NVIDIA,16,512,0,0,0,512,2.5,Heavy,Premium,126273.6,No,5,1,1,1,1
ACER,Notebook,14.0,1920,1080,IPS,0,Full HD,Intel,i3,7.0,2.0,Mid,Intel,4,128,0,0,0,128,1.8,Medium,Budget,33886.08,No,3,1,2,2,2
RAZER,Gaming,14.0,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,512,0,0,0,512,1.95,Medium,Premium,154458.72,Yes,5,1,1,2,1
ASUS,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,Pentium,,1.0,Entry,Intel,8,128,0,0,0,128,2.0,Medium,Budget,31003.632,No,1,1,2,2,2
DELL,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,32,1024,1024,0,0,2048,4.42,Heavy,Premium,191211.264,Yes,5,1,1,1,1
ASUS,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,High,NVIDIA,16,256,1024,0,0,1280,4.3,Heavy,Premium,125208.0,No,5,1,1,1,1
TOSHIBA,Ultrabook,14.0,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,High,NVIDIA,16,512,0,0,0,512,1.47,Medium,Premium,93985.92,No,5,1,0,2,0
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,Celeron,,1.0,Entry,Intel,8,0,1024,0,0,1024,2.2,Heavy,Budget,17529.12,No,1,0,2,2,2
LENOVO,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,Intel,16,512,0,0,0,512,1.7,Medium,Premium,122490.72,No,5,1,1,2,1
MSI,Gaming,14.0,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,256,1024,0,0,1280,1.6,Medium,Premium,100752.48,No,5,1,0,1,0
MSI,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,128,1024,0,0,1152,2.2,Heavy,Mid-Range,58021.92,No,4,1,0,1,0
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,4,0,1024,0,0,1024,2.4,Heavy,Mid-Range,53226.72,No,5,0,2,1,2
ACER,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,256,1024,0,0,1280,4.2,Heavy,Premium,122490.72,No,5,1,1,1,1
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,256,0,0,0,256,2.62,Heavy,Mid-Range,52480.8,No,4,1,2,2,2
ASUS,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,128,1024,0,0,1152,2.24,Heavy,Mid-Range,71341.92,No,5,1,0,1,0
VERO,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,32,0,32,1.22,Light,Budget,10810.512,No,1,0,2,2,2
LENOVO,2 in 1 Convertible,13.3,1920,1080,IPS,1,Full HD,Intel,i7,7.0,2.0,High,Intel,8,512,0,0,0,512,1.37,Medium,Premium,104961.6,No,5,1,0,0,0
LENOVO,2 in 1 Convertible,15.6,1920,1080,Standard,1,Full HD,Intel,i5,7.0,2.0,Upper-Mid,AMD,8,256,0,0,0,256,2.08,Medium,Mid-Range,51095.52,No,4,1,2,0,2
APPLE,Ultrabook,12.0,2304,1440,IPS,0,Quad HD,Intel,Core M,,1.0,Mid,Intel,8,0,0,512,0,512,0.92,Light,Mid-Range,62071.2,No,3,0,0,2,0
LENOVO,2 in 1 Convertible,14.0,2560,1440,IPS,1,Quad HD+,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.42,Medium,Premium,124142.4,No,4,1,1,0,1
ASUS,Notebook,14.0,1366,768,Standard,0,HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,32,0,32,1.63,Medium,Budget,15930.72,No,1,0,2,2,2
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,128,0,0,0,128,1.95,Medium,Mid-Range,43156.8,No,4,1,2,2,2
LENOVO,2 in 1 Convertible,13.9,1920,1080,IPS,1,Full HD,Intel,i7,7.0,2.0,High,Intel,8,256,0,0,0,256,1.38,Medium,Mid-Range,71874.72,No,5,1,0,0,0
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i3,6.0,2.0,Mid,AMD,8,256,0,0,0,256,2.0,Medium,Budget,39373.92,No,3,1,2,2,2
HP,Workstation,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,256,0,0,0,256,3.14,Heavy,Premium,110017.872,No,5,1,0,1,0
ASUS,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,2.37,Heavy,Mid-Range,58554.72,No,4,1,0,2,0
DELL,Ultrabook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.29,Light,Mid-Range,79866.72,No,4,1,0,2,0
DELL,Notebook,15.6,3840,2160,Standard,1,UHD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,256,0,0,0,256,2.06,Medium,Premium,93186.72,No,4,1,0,0,0
DELL,Netbook,11.6,1366,768,Standard,0,HD,Intel,Pentium,,1.0,Entry,Intel,4,128,0,0,0,128,1.63,Medium,Budget,39640.32,No,1,1,2,2,2
HP,Netbook,12.5,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.26,Light,Mid-Range,74005.92,No,4,1,0,2,0
TOSHIBA,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,4,0,500,0,0,500,2.1,Medium,Mid-Range,41558.4,No,4,0,2,2,2
HP,Notebook,15.6,1366,768,Standard,0,HD,AMD,A12-Series,,2.0,Upper-Mid,AMD,8,0,2048,0,0,2048,2.04,Medium,Budget,33513.119999999995,No,4,0,2,1,2
DELL,Gaming,15.6,3840,2160,Standard,0,UHD,Intel,i7,7.0,2.0,High,NVIDIA,16,512,0,0,0,512,2.62,Heavy,Premium,89457.12,No,5,1,0,1,0
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,4,0,1024,0,0,1024,2.4,Heavy,Budget,32447.52,No,4,0,2,1,2
HP,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,AMD,12,0,1024,0,0,1024,3.74,Heavy,Premium,93186.72,No,5,0,0,1,0
MSI,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,512,1024,0,0,1536,2.9,Heavy,Premium,128671.2,No,5,1,1,1,1
SAMSUNG,Ultrabook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,0.81,Light,Mid-Range,79866.72,No,4,1,0,2,0
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,0,1024,0,0,1024,1.98,Medium,Mid-Range,51202.08,No,5,0,2,1,2
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,AMD,8,256,0,0,0,256,2.18,Medium,Mid-Range,42081.0768,No,4,1,2,2,2
LENOVO,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,Intel,8,256,0,0,0,256,1.32,Medium,Premium,99047.52,No,5,1,0,2,0
RAZER,Ultrabook,12.5,3840,2160,IPS,1,UHD,Intel,i7,7.0,2.0,High,Intel,16,512,0,0,0,512,1.29,Light,Premium,95850.72,No,5,1,0,0,0
HP,Netbook,11.6,1366,768,Standard,0,HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,16,0,16,1.23,Light,Budget,20512.8,No,1,0,2,2,2
DELL,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,128,1024,0,0,1152,4.36,Heavy,Premium,133467.4656,No,5,1,1,1,1
DELL,Notebook,14.0,1366,768,Standard,0,HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,4,0,500,0,0,500,1.76,Medium,Mid-Range,40226.4,No,4,0,2,2,2
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,Mid,Intel,4,0,500,0,0,500,2.1,Medium,Budget,26101.872,No,3,0,2,2,2
TOSHIBA,Ultrabook,14.0,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,128,0,0,0,128,1.25,Light,Mid-Range,58075.2,No,4,1,0,2,0
LENOVO,Ultrabook,14.0,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,Intel,8,512,0,0,0,512,1.13,Light,Premium,133146.72,No,5,1,1,2,1
MSI,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,256,0,0,0,256,2.4,Heavy,Mid-Range,63882.72,No,4,1,0,2,0
LENOVO,Ultrabook,14.0,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,0,0,256,0,256,1.13,Light,Premium,99900.0,No,4,0,0,2,0
TOSHIBA,Notebook,14.0,1366,768,Standard,0,HD,Intel,Pentium,,2.0,Entry,Intel,4,128,0,0,0,128,1.75,Medium,Budget,26586.72,No,1,1,2,2,2
ASUS,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.1,Light,Mid-Range,72354.23999999999,No,4,1,0,0,0
DELL,Notebook,14.0,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,Mid,Intel,4,0,500,0,0,500,1.76,Medium,Budget,31168.8,No,3,0,2,2,2
ACER,Netbook,11.6,1366,768,IPS,0,HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,32,0,32,1.35,Medium,Budget,18914.4,No,1,0,2,2,2
ACER,Notebook,14.0,1920,1080,IPS,0,Full HD,Intel,i3,7.0,2.0,Mid,Intel,8,128,0,0,0,128,1.5,Medium,Budget,32980.32,No,3,1,2,2,2
RAZER,Gaming,17.3,3840,2160,Standard,1,UHD,Intel,i7,7.0,2.0,High,NVIDIA,32,512,0,0,0,512,3.49,Heavy,Premium,292986.72,Yes,5,1,1,1,1
LENOVO,Ultrabook,14.0,2560,1440,IPS,0,Quad HD+,Intel,i7,6.0,2.0,High,Intel,16,512,0,0,0,512,1.1,Light,Premium,111834.72,No,5,1,1,2,1
ASUS,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,4,0,1024,0,0,1024,2.1,Medium,Budget,27652.32,No,4,0,2,1,2
